2022-09-15 20:48:17,153, 153
2022-09-15 20:48:17,155, 155
2022-09-15 20:48:17,159, 159
2022-09-15 20:48:17,159, 159
2022-09-15 20:48:17,160, 160
2022-09-15 20:48:39,227, 227
2022-09-15 20:48:39,227, 227
2022-09-15 20:48:39,796, 796
2022-09-15 20:48:39,797, 797
2022-09-15 20:48:41,793, 793
2022-09-15 20:48:41,793, 793
2022-09-15 20:49:04,242, 242
2022-09-15 20:49:04,242, 242
2022-09-15 20:49:05,792, 792
2022-09-15 20:49:05,793, 793
2022-09-15 20:49:07,799, 799
2022-09-15 20:49:07,801, 801
2022-09-15 20:49:29,257, 257
2022-09-15 20:49:29,259, 259
2022-09-15 20:49:31,803, 803
2022-09-15 20:49:31,805, 805
2022-09-15 20:49:33,801, 801
2022-09-15 20:49:33,803, 803
2022-09-15 20:49:54,276, 276
2022-09-15 20:49:54,277, 277
2022-09-15 20:49:57,788, 788
2022-09-15 20:49:57,789, 789
2022-09-15 20:49:59,802, 802
2022-09-15 20:49:59,802, 802
2022-09-15 20:50:19,294, 294
2022-09-15 20:50:19,296, 296
2022-09-15 20:50:23,802, 802
2022-09-15 20:50:23,804, 804
2022-09-15 20:50:25,799, 799
2022-09-15 20:50:25,801, 801
2022-09-15 20:50:44,312, 312
2022-09-15 20:50:44,314, 314
2022-09-15 20:50:49,292, 292
2022-09-15 20:50:49,294, 294
2022-09-15 20:50:51,795, 795
2022-09-15 20:51:02,026, 26
2022-09-15 20:51:09,327, 327
2022-09-15 20:51:09,328, 328
2022-09-15 20:51:14,797, 797
2022-09-15 20:51:14,798, 798
2022-09-15 20:51:27,791, 791
2022-09-15 20:52:11,482, 482
2022-09-15 20:52:11,483, 483
2022-09-15 20:52:11,499, 499
2022-09-15 20:52:11,500, 500
2022-09-15 20:52:30,665, 665
2022-09-15 20:52:30,671, 671
2022-09-15 20:52:31,489, 489
2022-09-15 20:52:31,493, 493
2022-09-15 20:52:31,497, 497
2022-09-15 20:52:32,799, 799
2022-09-15 20:52:32,800, 800
2022-09-15 20:52:32,802, 802
2022-09-15 20:52:32,802, 802
2022-09-15 20:52:32,806, 806
2022-09-15 20:52:32,808, 808
2022-09-15 20:52:32,813, 813
2022-09-15 20:52:32,814, 814
2022-09-15 20:52:32,830, 830
2022-09-15 20:52:32,835, 835
2022-09-15 20:52:32,836, 836
2022-09-15 20:52:32,837, 837
2022-09-15 20:52:32,837, 837
2022-09-15 20:52:32,837, 837
2022-09-15 20:52:32,840, 840
2022-09-15 20:52:32,845, 845
2022-09-15 20:52:32,846, 846
2022-09-15 20:52:32,847, 847
2022-09-15 20:52:32,847, 847
2022-09-15 20:52:32,848, 848
2022-09-15 20:52:32,849, 849
2022-09-15 20:52:32,851, 851
2022-09-15 20:52:32,861, 861
2022-09-15 20:52:34,268, 268
2022-09-15 20:52:34,271, 271
2022-09-15 20:52:34,282, 282
2022-09-15 20:52:34,283, 283
2022-09-15 20:52:34,291, 291
2022-09-15 20:52:34,302, 302
2022-09-15 20:52:34,302, 302
2022-09-15 20:52:34,303, 303
2022-09-15 20:52:34,303, 303
2022-09-15 20:52:34,304, 304
2022-09-15 20:52:34,304, 304
2022-09-15 20:52:34,304, 304
2022-09-15 20:52:34,310, 310
2022-09-15 20:52:58,799, 799
2022-09-15 20:52:58,800, 800
2022-09-15 20:52:58,801, 801
2022-09-15 20:52:58,802, 802
2022-09-15 20:52:59,282, 282
2022-09-15 20:52:59,283, 283
2022-09-15 20:53:24,294, 294
2022-09-15 20:53:24,296, 296
2022-09-15 20:53:24,792, 792
2022-09-15 20:53:24,793, 793
2022-09-15 20:53:24,794, 794
2022-09-15 20:53:24,795, 795
