Label,CPUUtilization
2022-11-02 6:30,0.301129944
2022-11-02 6:35,0.299544378
2022-11-02 6:40,0.266721341
2022-11-02 6:45,0.3
2022-11-02 6:50,0.299472076
2022-11-02 6:55,0.299490599
2022-11-02 7:00,0.301713439
2022-11-02 7:05,0.333370381
2022-11-02 7:10,0.3
2022-11-02 7:15,0.333442683
2022-11-02 7:20,0.300674321
2022-11-02 7:25,0.297814208
2022-11-02 7:30,0.266723196
2022-11-02 7:35,0.333425952
2022-11-02 7:40,0.298963633
2022-11-02 7:45,0.299472076
2022-11-02 7:50,0.298907104
2022-11-02 7:55,0.333333333
2022-11-02 8:00,0.300074095
2022-11-02 8:05,0.333407428
2022-11-02 8:10,0.301129944
2022-11-02 8:15,0.298397703
2022-11-02 8:20,0.300674321
2022-11-02 8:25,0.333370381
2022-11-02 8:30,0.266703714
2022-11-02 8:35,0.301129944
2022-11-02 8:40,0.299509123
2022-11-02 8:45,0.299016453
2022-11-02 8:50,0.299544378
2022-11-02 8:55,0.332240437
2022-11-02 9:00,0.300583495
2022-11-02 9:05,0.29900068
2022-11-02 9:10,0.300696554
2022-11-02 9:15,0.333446392
2022-11-02 9:20,0.302919393
2022-11-02 9:25,0.298944151
2022-11-02 9:30,0.301129944
2022-11-02 9:35,0.300659506
2022-11-02 9:40,0.332353495
2022-11-02 9:45,0.298962675
2022-11-02 9:50,0.300037047
2022-11-02 9:55,0.332425797
2022-11-02 10:00,0.301166991
2022-11-02 10:05,0.265646073
2022-11-02 10:10,0.333333333
2022-11-02 10:15,0.298414434
2022-11-02 10:20,0.301243002
2022-11-02 10:25,0.299544378
2022-11-02 10:30,0.3
2022-11-02 10:35,0.301205954
2022-11-02 10:40,0.297286283
2022-11-02 10:45,0.26779661
2022-11-02 10:50,0.297286283
2022-11-02 10:55,0.300113058
2022-11-02 11:00,0.33347973
2022-11-02 11:05,0.267268686
2022-11-02 11:10,0.300620543
2022-11-02 11:15,0.265610818
2022-11-02 11:20,0.3
2022-11-02 11:25,0.332277484
2022-11-02 11:30,0.301731963
2022-11-02 11:35,0.26617579
2022-11-02 11:40,0.300037047
2022-11-02 11:45,0.298907104
2022-11-02 11:50,2.23559322
2022-11-02 11:55,0.296246269
2022-11-02 12:00,0.301713439
2022-11-02 12:05,0.299509123
2022-11-02 12:10,0.26557377
2022-11-02 12:15,0.301205954
2022-11-02 12:20,0.333333333
2022-11-02 12:25,0.299472076
2022-11-02 12:30,0.265592294
2022-11-02 12:35,0.301770926
2022-11-02 12:40,0.298360656
2022-11-02 12:45,0.30067803
2022-11-02 12:50,0.300583495
2022-11-02 12:55,0.333407428
2022-11-02 13:00,0.266157266
2022-11-02 13:05,0.3024082
2022-11-02 13:10,0.331712513
2022-11-02 13:15,0.300037047
2022-11-02 13:20,0.266666667
2022-11-02 13:25,0.299472076
2022-11-02 13:30,0.3
2022-11-02 13:35,0.33236831
2022-11-02 13:40,0.266193417
2022-11-02 13:45,0.300602019
2022-11-02 13:50,0.30067803
2022-11-02 13:55,0.297358585
2022-11-02 14:00,0.334463277
2022-11-02 14:05,0.301129944
2022-11-02 14:10,0.266157266
2022-11-02 14:15,0.3
2022-11-02 14:20,0.298907104
2022-11-02 14:25,0.301713439
2022-11-02 14:30,0.300113058
2022-11-02 14:35,0.301166991
2022-11-02 14:40,0.299016453
2022-11-02 14:45,0.3
2022-11-02 14:50,0.299453552
2022-11-02 14:55,0.334500324
2022-11-02 15:00,0.267250162
2022-11-02 15:05,0.299472076
2022-11-02 15:10,0.266703714
2022-11-02 15:15,0.334500324
2022-11-02 15:20,0.300037047
2022-11-02 15:25,0.298979406
2022-11-02 15:30,0.266723196
2022-11-02 15:35,0.3
2022-11-02 15:40,0.300602019
2022-11-02 15:45,0.3
2022-11-02 15:50,0.300583495
2022-11-02 15:55,0.300639066
2022-11-02 16:00,0.299055417
2022-11-02 16:05,0.3
2022-11-02 16:10,0.3
2022-11-02 16:15,0.298907104
2022-11-02 16:20,0.268361582
2022-11-02 16:25,0.299544378
2022-11-02 16:30,0.331219843
2022-11-02 16:35,0.267340988
2022-11-02 16:40,0.300620543
2022-11-02 16:45,0.3
2022-11-02 16:50,0.266703714
2022-11-02 16:55,0.300037047
2022-11-02 17:00,0.299472076
2022-11-02 17:05,0.301166991
2022-11-02 17:10,0.299016453
2022-11-02 17:15,0.300037047
2022-11-02 17:20,0.26557377
2022-11-02 17:25,0.301205954
2022-11-02 17:30,0.299472076
2022-11-02 17:35,0.299509123
2022-11-02 17:40,0.266795498
2022-11-02 17:45,0.299527647
2022-11-02 17:50,0.300037047
2022-11-02 17:55,0.300037047
2022-11-02 18:00,0.300037047
2022-11-02 18:05,0.298451481
2022-11-02 18:10,0.301129944
2022-11-02 18:15,0.300583495
2022-11-02 18:20,0.3
2022-11-02 18:25,0.267268686
2022-11-02 18:30,0.298907104
2022-11-02 18:35,0.301752402
2022-11-02 18:40,0.267250162
2022-11-02 18:45,0.331693989
2022-11-02 18:50,0.267250162
2022-11-02 18:55,0.333407428
2022-11-02 19:00,0.266666667
2022-11-02 19:05,0.300659506
2022-11-02 19:10,0.3
2022-11-02 19:15,0.300037047
2022-11-02 19:20,0.299472076
2022-11-02 19:25,0.300037047
2022-11-02 19:30,0.265702602
2022-11-02 19:35,0.333407428
2022-11-02 19:40,0.26779661
2022-11-02 19:45,0.29788651
2022-11-02 19:50,0.267268686
2022-11-02 19:55,0.332240437
2022-11-02 20:00,0.268361582
2022-11-02 20:05,0.332312739
2022-11-02 20:10,0.299509123
2022-11-02 20:15,0.300037047
2022-11-02 20:20,0.266666667
2022-11-02 20:25,0.266776016
2022-11-02 20:30,0.298907104
2022-11-02 20:35,0.332823933
2022-11-02 20:40,0.299472076
2022-11-02 20:45,0.301129944
2022-11-02 20:50,0.26668519
2022-11-02 20:55,0.332349787
2022-11-02 21:00,0.298925627
2022-11-02 21:05,0.301129944
2022-11-02 21:10,0.267287209
2022-11-02 21:15,0.300659506
2022-11-02 21:20,0.266157266
2022-11-02 21:25,0.334500324
2022-11-02 21:30,0.297814208
2022-11-02 21:35,0.267944923
2022-11-02 21:40,0.300037047
2022-11-02 21:45,0.301243002
2022-11-02 21:50,0.266120219
2022-11-02 21:55,0.333464915
2022-11-02 22:00,0.298944151
2022-11-02 22:05,0.300037047
2022-11-02 22:10,0.300037047
2022-11-02 22:15,0.300583495
2022-11-02 22:20,0.298944151
2022-11-02 22:25,0.301129944
2022-11-02 22:30,0.300583495
2022-11-02 22:35,0.3
2022-11-02 22:40,0.301129944
2022-11-02 22:45,0.300659506
2022-11-02 22:50,0.332277484
2022-11-02 22:55,0.298417185
2022-11-02 23:00,0.300620543
2022-11-02 23:05,0.300074095
2022-11-02 23:10,0.266666667
2022-11-02 23:15,0.333370381
2022-11-02 23:20,0.266722238
2022-11-02 23:25,0.333370381
2022-11-02 23:30,0.267250162
2022-11-02 23:35,0.299472076
2022-11-02 23:40,0.266666667
2022-11-02 23:45,0.366703714
2022-11-02 23:50,0.267268686
2022-11-02 23:55,0.331184588
2022-11-03 0:00,0.267231638
2022-11-03 0:05,0.299472076
2022-11-03 0:10,0.298379179
2022-11-03 0:15,0.300674321
2022-11-03 0:20,0.300037047
2022-11-03 0:25,0.298907104
2022-11-03 0:30,0.302259887
2022-11-03 0:35,0.298944151
2022-11-03 0:40,0.300659506
2022-11-03 0:45,0.300037047
2022-11-03 0:50,0.3
2022-11-03 0:55,0.300583495
2022-11-03 1:00,0.300583495
2022-11-03 1:05,0.299472076
2022-11-03 1:10,0.298925627
2022-11-03 1:15,0.300113058
2022-11-03 1:20,0.300037047
2022-11-03 1:25,0.300037047
2022-11-03 1:30,0.300037047
2022-11-03 1:35,0.297943039
2022-11-03 1:40,0.332877711
2022-11-03 1:45,0.301731963
2022-11-03 1:50,0.266176748
2022-11-03 1:55,0.299562901
2022-11-03 2:00,0.300620543
2022-11-03 2:05,0.332277484
2022-11-03 2:10,0.301752402
2022-11-03 2:15,0.298379179
2022-11-03 2:20,0.30178945
2022-11-03 2:25,0.299509123
2022-11-03 2:30,0.266760243
2022-11-03 2:35,0.331693989
2022-11-03 2:40,0.301166991
2022-11-03 2:45,0.298944151
2022-11-03 2:50,0.300583495
2022-11-03 2:55,0.300674321
2022-11-03 3:00,0.331731036
2022-11-03 3:05,0.299472076
2022-11-03 3:10,0.4
2022-11-03 3:15,0.299509123
2022-11-03 3:20,0.267268686
2022-11-03 3:25,0.332823933
2022-11-03 3:30,0.3
2022-11-03 3:35,0.3
2022-11-03 3:40,0.267268686
2022-11-03 3:45,0.332312739
2022-11-03 3:50,0.298907104
2022-11-03 3:55,0.334537371
2022-11-03 4:00,0.266703714
2022-11-03 4:05,0.300037047
2022-11-03 4:10,0.300750332
2022-11-03 4:15,0.298907104
2022-11-03 4:20,0.333370381
2022-11-03 4:25,0.3
2022-11-03 4:30,0.266703714
2022-11-03 4:35,0.300583495
2022-11-03 4:40,0.300037047
2022-11-03 4:45,0.333518694
2022-11-03 4:50,0.266138742
2022-11-03 4:55,0.333370381
2022-11-03 5:00,0.299509123
2022-11-03 5:05,0.299509123
2022-11-03 5:10,0.301166991
2022-11-03 5:15,0.299527647
2022-11-03 5:20,0.299453552
2022-11-03 5:25,0.300602019
2022-11-03 5:30,0.300602019
2022-11-03 5:35,0.300113058
2022-11-03 5:40,0.333370381
2022-11-03 5:45,0.296813095
2022-11-03 5:50,0.266723196
2022-11-03 5:55,0.298907104
2022-11-03 6:00,0.301166991
2022-11-03 6:05,0.332823933
2022-11-03 6:10,0.3
2022-11-03 6:15,0.300037047
2022-11-03 6:20,0.266666667
2022-11-03 6:25,0.298963633
2022-11-03 6:30,0.300620543
2022-11-03 6:35,0.299472076
2022-11-03 6:40,0.298907104
2022-11-03 6:45,0.29900068
2022-11-03 6:50,0.267268686
2022-11-03 6:55,0.3
2022-11-03 7:00,0.333916829
2022-11-03 7:05,0.266760243
2022-11-03 7:10,0.298979406
2022-11-03 7:15,0.300037047
2022-11-03 7:20,0.301166991
2022-11-03 7:25,0.332277484
2022-11-03 7:30,0.300037047
2022-11-03 7:35,0.300109349
2022-11-03 7:40,0.299472076
2022-11-03 7:45,0.300602019
2022-11-03 7:50,0.26732336
2022-11-03 7:55,0.365027322
2022-11-03 8:00,0.267268686
2022-11-03 8:05,0.299055417
2022-11-03 8:10,0.300639066
2022-11-03 8:15,0.298979406
2022-11-03 8:20,0.333916829
2022-11-03 8:25,0.298944151
2022-11-03 8:30,0.300093576
2022-11-03 8:35,0.267250162
2022-11-03 8:40,0.334500324
2022-11-03 8:45,0.300113058
2022-11-03 8:50,0.298907104
2022-11-03 8:55,0.300620543
2022-11-03 9:00,0.29739384
2022-11-03 9:05,0.334463277
2022-11-03 9:10,0.300037047
2022-11-03 9:15,0.300620543
2022-11-03 9:20,0.298907104
2022-11-03 9:25,0.301166991
2022-11-03 9:30,0.333370381
2022-11-03 9:35,0.299544378
2022-11-03 9:40,0.299472076
2022-11-03 9:45,0.300583495
2022-11-03 9:50,0.300037047
2022-11-03 9:55,0.367381744
2022-11-03 10:00,0.267287209
2022-11-03 10:05,0.300037047
2022-11-03 10:10,0.300602019
2022-11-03 10:15,0.332425797
2022-11-03 10:20,0.300037047
2022-11-03 10:25,0.333370381
2022-11-03 10:30,0.300583495
2022-11-03 10:35,0.300583495
2022-11-03 10:40,0.301129944
2022-11-03 10:45,0.299527647
2022-11-03 10:50,0.332805409
2022-11-03 10:55,0.301166991
2022-11-03 11:00,0.297321538
2022-11-03 11:05,0.301713439
2022-11-03 11:10,0.3
2022-11-03 11:15,0.333370381
2022-11-03 11:20,0.267268686
2022-11-03 11:25,0.298907104
2022-11-03 11:30,0.301166991
2022-11-03 11:35,0.298907104
2022-11-03 11:40,0.300602019
2022-11-03 11:45,0.299562901
2022-11-03 11:50,2.234991201
2022-11-03 11:55,0.3
2022-11-03 12:00,0.267231638
2022-11-03 12:05,0.331184588
2022-11-03 12:10,0.302882346
2022-11-03 12:15,0.298907104
2022-11-03 12:20,0.266666667
2022-11-03 12:25,0.299453552
2022-11-03 12:30,0.334539288
2022-11-03 12:35,0.299472076
2022-11-03 12:40,0.265610818
2022-11-03 12:45,0.299472076
2022-11-03 12:50,0.300037047
2022-11-03 12:55,0.333333333
2022-11-03 13:00,0.299472076
2022-11-03 13:05,0.26779661
2022-11-03 13:10,0.298944151
2022-11-03 13:15,0.30067803
2022-11-03 13:20,0.299490599
2022-11-03 13:25,0.299509123
2022-11-03 13:30,0.298907104
2022-11-03 13:35,0.300037047
2022-11-03 13:40,0.266760243
2022-11-03 13:45,0.299472076
2022-11-03 13:50,0.333370381
2022-11-03 13:55,0.299509123
2022-11-03 14:00,0.266666667
2022-11-03 14:05,0.300054675
2022-11-03 14:10,0.301129944
2022-11-03 14:15,0.335082923
2022-11-03 14:20,0.267287209
2022-11-03 14:25,0.301243002
2022-11-03 14:30,0.298944151
2022-11-03 14:35,0.26779661
2022-11-03 14:40,0.298414434
2022-11-03 14:45,0.298397703
2022-11-03 14:50,0.299472076
2022-11-03 14:55,0.300109349
2022-11-03 15:00,0.266703714
2022-11-03 15:05,0.3
2022-11-03 15:10,0.332312739
2022-11-03 15:15,0.300056529
2022-11-03 15:20,0.267250162
2022-11-03 15:25,0.298379179
2022-11-03 15:30,0.267268686
2022-11-03 15:35,0.333370381
2022-11-03 15:40,0.300620543
2022-11-03 15:45,0.267231638
2022-11-03 15:50,0.298944151
2022-11-03 15:55,0.300602019
2022-11-03 16:00,0.298944151
2022-11-03 16:05,0.299490599
2022-11-03 16:10,0.300620543
2022-11-03 16:15,0.301713439
2022-11-03 16:20,0.3
2022-11-03 16:25,0.300037047
2022-11-03 16:30,0.298963633
2022-11-03 16:35,0.266723196
2022-11-03 16:40,0.297851255
2022-11-03 16:45,0.301129944
2022-11-03 16:50,0.267250162
2022-11-03 16:55,0.333333333
2022-11-03 17:00,0.300037047
2022-11-03 17:05,0.3
2022-11-03 17:10,0.267250162
2022-11-03 17:15,0.3
2022-11-03 17:20,0.333370381
2022-11-03 17:25,0.266703714
2022-11-03 17:30,0.30178945
2022-11-03 17:35,0.298907104
2022-11-03 17:40,0.300659506
2022-11-03 17:45,0.301750486
2022-11-03 17:50,0.267250162
2022-11-03 17:55,0.332240437
2022-11-03 18:00,0.266138742
2022-11-03 18:05,0.300037047
2022-11-03 18:10,0.299637058
2022-11-03 18:15,0.296813095
2022-11-03 18:20,0.266703714
2022-11-03 18:25,0.300602019
2022-11-03 18:30,0.267250162
2022-11-03 18:35,0.300037047
2022-11-03 18:40,0.333442683
2022-11-03 18:45,0.301278256
2022-11-03 18:50,0.264499398
2022-11-03 18:55,0.301770926
2022-11-03 19:00,0.298944151
2022-11-03 19:05,0.3
2022-11-03 19:10,0.299581425
2022-11-03 19:15,0.299472076
2022-11-03 19:20,0.266703714
2022-11-03 19:25,0.299472076
2022-11-03 19:30,0.300620543
2022-11-03 19:35,0.301243002
2022-11-03 19:40,0.299016453
2022-11-03 19:45,0.300583495
2022-11-03 19:50,0.266723196
2022-11-03 19:55,0.332240437
2022-11-03 20:00,0.300037047
2022-11-03 20:05,0.266666667
2022-11-03 20:10,0.301166991
2022-11-03 20:15,0.298379179
2022-11-03 20:20,0.301129944
2022-11-03 20:25,0.300091722
2022-11-03 20:30,0.299472076
2022-11-03 20:35,0.266138742
2022-11-03 20:40,0.300037047
2022-11-03 20:45,0.300659506
2022-11-03 20:50,0.298962675
2022-11-03 20:55,0.300037047
2022-11-03 21:00,0.301752402
2022-11-03 21:05,0.29788651
2022-11-03 21:10,0.300602019
2022-11-03 21:15,0.298379179
2022-11-03 21:20,0.267815134
2022-11-03 21:25,0.299472076
2022-11-03 21:30,0.266703714
2022-11-03 21:35,0.29956661
2022-11-03 21:40,0.301752402
2022-11-03 21:45,0.332258961
2022-11-03 21:50,0.299472076
2022-11-03 21:55,0.297904137
2022-11-03 22:00,0.300037047
2022-11-03 22:05,0.266138742
2022-11-03 22:10,0.333370381
2022-11-03 22:15,0.298379179
2022-11-03 22:20,0.267268686
2022-11-03 22:25,0.300037047
2022-11-03 22:30,0.300583495
2022-11-03 22:35,0.3339724
2022-11-03 22:40,0.266740761
2022-11-03 22:45,0.301129944
2022-11-03 22:50,0.300602019
2022-11-03 22:55,0.330601093
2022-11-03 23:00,0.302335898
2022-11-03 23:05,0.266779725
2022-11-03 23:10,0.298907104
2022-11-03 23:15,0.300620543
2022-11-03 23:20,0.299472076
2022-11-03 23:25,0.299472076
2022-11-03 23:30,0.266666667
2022-11-03 23:35,0.3
2022-11-03 23:40,0.300037047
2022-11-03 23:45,0.299054459
2022-11-03 23:50,0.334007654
2022-11-03 23:55,0.302259887
2022-11-04 0:00,0.298907104
2022-11-04 0:05,0.299509123
2022-11-04 0:10,0.300037047
2022-11-04 0:15,0.298962675
2022-11-04 0:20,0.3
2022-11-04 0:25,0.300037047
2022-11-04 0:30,0.266703714
2022-11-04 0:35,0.300074095
2022-11-04 0:40,0.3
2022-11-04 0:45,0.300731808
2022-11-04 0:50,0.300620543
2022-11-04 0:55,0.333407428
2022-11-04 1:00,0.300037047
2022-11-04 1:05,0.300037047
2022-11-04 1:10,0.332312739
2022-11-04 1:15,0.302447164
2022-11-04 1:20,0.298907104
2022-11-04 1:25,0.299509123
2022-11-04 1:30,0.300602019
2022-11-04 1:35,0.298944151
